start_date,end_date,date_text,event_name,city,status,unconfirmed,date_notes,notes,source_url,source_domain,source_page
2027-02-20,2027-02-21,2/20-2/21*,Jupiter Seafood Festival,Jupiter,active,True,,,https://www.jupiterseafoodfestival.net/,www.jupiterseafoodfestival.net,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Swamp Cabbage Festival,LaBelle,active,True,,,https://www.labelleswampcabbagefestival.org/,www.labelleswampcabbagefestival.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Lake Worth Street Painting Festival,Lake Worth,active,True,,,https://spf.lakeworthbeachfl.gov/,spf.lakeworthbeachfl.gov,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Brevard Renaissance Fair IV,Melbourne,active,True,,,https://brevardrenaissancefair.com/,brevardrenaissancefair.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Amber Brooke Farm Strawberry Festival: Mount Dora II,Mount Dora,active,True,,,https://amberbrookefarms.com/annual-strawberry-festival/,amberbrookefarms.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Pine Castle Pioneer Days,Orlando,active,True,,,https://www.pinecastlepioneerdays.org/,www.pinecastlepioneerdays.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Palm Coast Strawberry Fest,Palm Coast,active,True,,,https://www.facebook.com/StrawberryFestPalmCoast,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Keel Farms Strawberry Bash,Plant City,active,True,,,https://www.keelfarms.com/festivals,www.keelfarms.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Safety Harbor Art and Seafood on the Waterfront,Safety Harbor,active,True,,,https://www.safetyharborchamber.com/art-and-seafood,www.safetyharborchamber.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Brews Around the Zoo,Sanford,active,True,,,https://www.centralfloridazoo.org/event/brews/,www.centralfloridazoo.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-20,2027-02-21,2/20-2/21*,Key Lime Pie Festival,Viera,active,True,,,https://www.spacecoastkeylimepiefestival.com/,www.spacecoastkeylimepiefestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-21,2027-02-21,2/21*,Tampa Bay Jewish Food Festival,Clearwater,active,True,,,https://www.tbiclearwater.org/FoodFest/home,www.tbiclearwater.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-21,2027-02-21,2/21*,Riverside Craft Beer Festival,Jacksonville,active,True,,,http://www.riversidecraftbeerfestival.com/,www.riversidecraftbeerfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-21,2027-02-21,2/21*,Central Florida Dragon Parade and Lunar New Year Festival,Orlando,active,True,,,https://asiatrend.org/event/14th-annual-central-florida-dragon-parade-lunar-new-year-2026/,asiatrend.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-21,2027-02-21,2/21*,Pensacola Chocolate and Cheese Fest,Pensacola,active,True,,,https://www.facebook.com/events/658496026748503,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-22,2027-02-27,2/22-2/27*,Georgefest II,Eustis,active,True,,,https://www.eustis.org/Residents/Georgefest,www.eustis.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-25,2027-02-28,2/25-2/28*,Florida Strawberry Festival I,Plant City,active,True,,,http://www.flstrawberryfestival.com/,www.flstrawberryfestival.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-26,2027-02-26,2/26,Country Jam Fest,Punta Gorda,active,False,,,https://www.eventbrite.com/e/country-jam-fest-harborside-tickets-1996445046878,www.eventbrite.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-26,2027-02-28,2/26-2/28*,Festival of the Arts Boca I,Boca Raton,active,True,,,https://festivalboca.org/,festivalboca.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-26,2027-02-28,2/26-2/28*,Daytona Beach Bike Week I,Daytona Beach,active,True,,,https://www.officialbikeweek.com/,www.officialbikeweek.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-26,2027-02-28,2/26-2/28*,Englewood Seafood and Music Festival,Englewood,active,True,,,https://www.paragonfestivals.com/festival/englewood-seafood-music-festival/,www.paragonfestivals.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-26,2027-02-28,2/26-2/28*,Miami’s Original Greek Festival at Saint Sophia Greek Orthodox Cathedral,Miami,active,True,,,https://www.facebook.com/StSophiaGOC/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27*,Coconut Creek Butterfly Festival,Coconut Creek,active,True,,,https://www.facebook.com/events/sabal-pines-park/coconut-creek-butterfly-festival/785253137730340/,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27*,Shrimp and Grits Festival,Destin,active,True,,,https://www.facebook.com/shrimpandgritsdestin,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27,Howey Artisan Market at Mission Resort and Club II,Howey in the Hills,active,False,,,https://www.facebook.com/events/1618016786356990/1618018003023535/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D]%2C%22ref_notif_type%22%3Anull%7D,www.facebook.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27*,WuffStock Festival,Lake City,active,True,,,https://www.covenantpettrust.org/events,www.covenantpettrust.org,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27*,Mexico Beach Gumbo and Brunswick Stew Cook-off,Mexico Beach,active,True,,,https://mexicobeach.com/event/gumbo-cook-off/,mexicobeach.com,https://festivalguidesandreviews.com/florida-festivals/
2027-02-27,2027-02-27,2/27*,Afro Carib Festival,Miramar,active,True,,,https://www.afrocaribfestmiramar.com/,www.afrocaribfestmiramar.com,https://festivalguidesandreviews.com/florida-festivals/
